Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
1985-1986,1985,1986-05-09,1985030315,OFF,3,1,5,MTL,Montréal Canadiens,Canada,True,NYR,New York Rangers,USA,8,12,20,playerByGameStats sum
1985-1986,1985,1986-05-10,1985030325,OFF,3,2,5,STL,St. Louis Blues,USA,False,CGY,Calgary Flames,Canada,31,35,66,playerByGameStats sum
1985-1986,1985,1986-05-10,1985030325,OFF,3,2,5,CGY,Calgary Flames,Canada,True,STL,St. Louis Blues,USA,35,31,66,playerByGameStats sum
1985-1986,1985,1986-05-12,1985030326,OFF,3,2,6,CGY,Calgary Flames,Canada,False,STL,St. Louis Blues,USA,44,54,98,playerByGameStats sum
1985-1986,1985,1986-05-12,1985030326,OFF,3,2,6,STL,St. Louis Blues,USA,True,CGY,Calgary Flames,Canada,54,44,98,playerByGameStats sum
1985-1986,1985,1986-05-14,1985030327,OFF,3,2,7,STL,St. Louis Blues,USA,False,CGY,Calgary Flames,Canada,13,27,40,playerByGameStats sum
1985-1986,1985,1986-05-14,1985030327,OFF,3,2,7,CGY,Calgary Flames,Canada,True,STL,St. Louis Blues,USA,27,13,40,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030111,OFF,1,1,1,QUE,Quebec Nordiques,Canada,False,HFD,Hartford Whalers,USA,68,77,145,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030111,OFF,1,1,1,HFD,Hartford Whalers,USA,True,QUE,Quebec Nordiques,Canada,77,68,145,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030121,OFF,1,2,1,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,31,52,83,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030121,OFF,1,2,1,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,52,31,83,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030151,OFF,1,5,1,TOR,Toronto Maple Leafs,Canada,False,STL,St. Louis Blues,USA,28,21,49,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030151,OFF,1,5,1,STL,St. Louis Blues,USA,True,TOR,Toronto Maple Leafs,Canada,21,28,49,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030171,OFF,1,7,1,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,15,15,30,playerByGameStats sum
1986-1987,1986,1987-04-08,1986030171,OFF,1,7,1,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,15,15,30,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030112,OFF,1,1,2,QUE,Quebec Nordiques,Canada,False,HFD,Hartford Whalers,USA,18,22,40,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030112,OFF,1,1,2,HFD,Hartford Whalers,USA,True,QUE,Quebec Nordiques,Canada,22,18,40,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030122,OFF,1,2,2,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,18,22,40,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030122,OFF,1,2,2,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,22,18,40,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030152,OFF,1,5,2,TOR,Toronto Maple Leafs,Canada,False,STL,St. Louis Blues,USA,18,10,28,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030152,OFF,1,5,2,STL,St. Louis Blues,USA,True,TOR,Toronto Maple Leafs,Canada,10,18,28,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030172,OFF,1,7,2,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,43,25,68,playerByGameStats sum
1986-1987,1986,1987-04-09,1986030172,OFF,1,7,2,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,25,43,68,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030113,OFF,1,1,3,HFD,Hartford Whalers,USA,False,QUE,Quebec Nordiques,Canada,118,123,241,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030113,OFF,1,1,3,QUE,Quebec Nordiques,Canada,True,HFD,Hartford Whalers,USA,123,118,241,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030123,OFF,1,2,3,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,16,14,30,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030123,OFF,1,2,3,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,14,16,30,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030153,OFF,1,5,3,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,28,42,70,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030153,OFF,1,5,3,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,42,28,70,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030173,OFF,1,7,3,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,20,14,34,playerByGameStats sum
1986-1987,1986,1987-04-11,1986030173,OFF,1,7,3,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,14,20,34,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030114,OFF,1,1,4,HFD,Hartford Whalers,USA,False,QUE,Quebec Nordiques,Canada,45,41,86,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030114,OFF,1,1,4,QUE,Quebec Nordiques,Canada,True,HFD,Hartford Whalers,USA,41,45,86,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030124,OFF,1,2,4,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,19,19,38,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030124,OFF,1,2,4,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,19,19,38,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030154,OFF,1,5,4,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,64,52,116,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030154,OFF,1,5,4,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,52,64,116,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030174,OFF,1,7,4,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,40,30,70,playerByGameStats sum
1986-1987,1986,1987-04-12,1986030174,OFF,1,7,4,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,30,40,70,playerByGameStats sum
1986-1987,1986,1987-04-14,1986030115,OFF,1,1,5,QUE,Quebec Nordiques,Canada,False,HFD,Hartford Whalers,USA,22,22,44,playerByGameStats sum
1986-1987,1986,1987-04-14,1986030115,OFF,1,1,5,HFD,Hartford Whalers,USA,True,QUE,Quebec Nordiques,Canada,22,22,44,playerByGameStats sum
1986-1987,1986,1987-04-14,1986030155,OFF,1,5,5,TOR,Toronto Maple Leafs,Canada,False,STL,St. Louis Blues,USA,23,26,49,playerByGameStats sum
1986-1987,1986,1987-04-14,1986030155,OFF,1,5,5,STL,St. Louis Blues,USA,True,TOR,Toronto Maple Leafs,Canada,26,23,49,playerByGameStats sum
1986-1987,1986,1987-04-14,1986030175,OFF,1,7,5,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,16,12,28,playerByGameStats sum
1986-1987,1986,1987-04-14,1986030175,OFF,1,7,5,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,12,16,28,playerByGameStats sum
1986-1987,1986,1987-04-16,1986030116,OFF,1,1,6,HFD,Hartford Whalers,USA,False,QUE,Quebec Nordiques,Canada,31,20,51,playerByGameStats sum
1986-1987,1986,1987-04-16,1986030116,OFF,1,1,6,QUE,Quebec Nordiques,Canada,True,HFD,Hartford Whalers,USA,20,31,51,playerByGameStats sum
1986-1987,1986,1987-04-16,1986030156,OFF,1,5,6,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,31,25,56,playerByGameStats sum
1986-1987,1986,1987-04-16,1986030156,OFF,1,5,6,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,25,31,56,playerByGameStats sum
1986-1987,1986,1987-04-21,1986030231,OFF,2,3,1,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,8,6,14,playerByGameStats sum
1986-1987,1986,1987-04-21,1986030231,OFF,2,3,1,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,6,8,14,playerByGameStats sum
1986-1987,1986,1987-04-23,1986030232,OFF,2,3,2,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,30,36,66,playerByGameStats sum
1986-1987,1986,1987-04-23,1986030232,OFF,2,3,2,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,36,30,66,playerByGameStats sum
1986-1987,1986,1987-04-25,1986030233,OFF,2,3,3,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,35,41,76,playerByGameStats sum
1986-1987,1986,1987-04-25,1986030233,OFF,2,3,3,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,41,35,76,playerByGameStats sum
1986-1987,1986,1987-04-27,1986030234,OFF,2,3,4,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,14,14,28,playerByGameStats sum
1986-1987,1986,1987-04-27,1986030234,OFF,2,3,4,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,14,14,28,playerByGameStats sum
1986-1987,1986,1987-04-29,1986030235,OFF,2,3,5,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,19,19,38,playerByGameStats sum
1986-1987,1986,1987-04-29,1986030235,OFF,2,3,5,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,19,19,38,playerByGameStats sum
1986-1987,1986,1987-05-01,1986030236,OFF,2,3,6,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,37,31,68,playerByGameStats sum
1986-1987,1986,1987-05-01,1986030236,OFF,2,3,6,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,31,37,68,playerByGameStats sum
1986-1987,1986,1987-05-03,1986030237,OFF,2,3,7,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,10,10,20,playerByGameStats sum
1986-1987,1986,1987-05-03,1986030237,OFF,2,3,7,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,10,10,20,playerByGameStats sum
1986-1987,1986,1987-05-04,1986030311,OFF,3,1,1,MTL,Montréal Canadiens,Canada,False,PHI,Philadelphia Flyers,USA,10,8,18,playerByGameStats sum
1986-1987,1986,1987-05-04,1986030311,OFF,3,1,1,PHI,Philadelphia Flyers,USA,True,MTL,Montréal Canadiens,Canada,8,10,18,playerByGameStats sum
1986-1987,1986,1987-05-05,1986030321,OFF,3,2,1,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,42,36,78,playerByGameStats sum
1986-1987,1986,1987-05-05,1986030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,36,42,78,playerByGameStats sum
1986-1987,1986,1987-05-06,1986030312,OFF,3,1,2,MTL,Montréal Canadiens,Canada,False,PHI,Philadelphia Flyers,USA,24,22,46,playerByGameStats sum
1986-1987,1986,1987-05-06,1986030312,OFF,3,1,2,PHI,Philadelphia Flyers,USA,True,MTL,Montréal Canadiens,Canada,22,24,46,playerByGameStats sum
1986-1987,1986,1987-05-07,1986030322,OFF,3,2,2,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,48,44,92,playerByGameStats sum
1986-1987,1986,1987-05-07,1986030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,44,48,92,playerByGameStats sum
1986-1987,1986,1987-05-08,1986030313,OFF,3,1,3,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,11,7,18,playerByGameStats sum
1986-1987,1986,1987-05-08,1986030313,OFF,3,1,3,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,7,11,18,playerByGameStats sum
1986-1987,1986,1987-05-09,1986030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,36,32,68,playerByGameStats sum
1986-1987,1986,1987-05-09,1986030323,OFF,3,2,3,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,32,36,68,playerByGameStats sum
1986-1987,1986,1987-05-10,1986030314,OFF,3,1,4,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,29,27,56,playerByGameStats sum
1986-1987,1986,1987-05-10,1986030314,OFF,3,1,4,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,27,29,56,playerByGameStats sum
1986-1987,1986,1987-05-11,1986030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,33,29,62,playerByGameStats sum
1986-1987,1986,1987-05-11,1986030324,OFF,3,2,4,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,29,33,62,playerByGameStats sum
1986-1987,1986,1987-05-12,1986030315,OFF,3,1,5,MTL,Montréal Canadiens,Canada,False,PHI,Philadelphia Flyers,USA,13,18,31,playerByGameStats sum
1986-1987,1986,1987-05-12,1986030315,OFF,3,1,5,PHI,Philadelphia Flyers,USA,True,MTL,Montréal Canadiens,Canada,18,13,31,playerByGameStats sum
1986-1987,1986,1987-05-13,1986030325,OFF,3,2,5,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,8,8,16,playerByGameStats sum
1986-1987,1986,1987-05-13,1986030325,OFF,3,2,5,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,8,8,16,playerByGameStats sum
1986-1987,1986,1987-05-14,1986030316,OFF,3,1,6,PHI,Philadelphia Flyers,USA,False,MTL,Montréal Canadiens,Canada,29,29,58,playerByGameStats sum
1986-1987,1986,1987-05-14,1986030316,OFF,3,1,6,MTL,Montréal Canadiens,Canada,True,PHI,Philadelphia Flyers,USA,29,29,58,playerByGameStats sum
1986-1987,1986,1987-05-17,1986030411,OFF,4,1,1,PHI,Philadelphia Flyers,USA,False,EDM,Edmonton Oilers,Canada,9,9,18,playerByGameStats sum
1986-1987,1986,1987-05-17,1986030411,OFF,4,1,1,EDM,Edmonton Oilers,Canada,True,PHI,Philadelphia Flyers,USA,9,9,18,playerByGameStats sum
1986-1987,1986,1987-05-20,1986030412,OFF,4,1,2,PHI,Philadelphia Flyers,USA,False,EDM,Edmonton Oilers,Canada,16,16,32,playerByGameStats sum
1986-1987,1986,1987-05-20,1986030412,OFF,4,1,2,EDM,Edmonton Oilers,Canada,True,PHI,Philadelphia Flyers,USA,16,16,32,playerByGameStats sum
1986-1987,1986,1987-05-22,1986030413,OFF,4,1,3,EDM,Edmonton Oilers,Canada,False,PHI,Philadelphia Flyers,USA,10,12,22,playerByGameStats sum
1986-1987,1986,1987-05-22,1986030413,OFF,4,1,3,PHI,Philadelphia Flyers,USA,True,EDM,Edmonton Oilers,Canada,12,10,22,playerByGameStats sum
1986-1987,1986,1987-05-24,1986030414,OFF,4,1,4,EDM,Edmonton Oilers,Canada,False,PHI,Philadelphia Flyers,USA,24,35,59,playerByGameStats sum
1986-1987,1986,1987-05-24,1986030414,OFF,4,1,4,PHI,Philadelphia Flyers,USA,True,EDM,Edmonton Oilers,Canada,35,24,59,playerByGameStats sum
1986-1987,1986,1987-05-26,1986030415,OFF,4,1,5,PHI,Philadelphia Flyers,USA,False,EDM,Edmonton Oilers,Canada,12,12,24,playerByGameStats sum
1986-1987,1986,1987-05-26,1986030415,OFF,4,1,5,EDM,Edmonton Oilers,Canada,True,PHI,Philadelphia Flyers,USA,12,12,24,playerByGameStats sum
1986-1987,1986,1987-05-28,1986030416,OFF,4,1,6,EDM,Edmonton Oilers,Canada,False,PHI,Philadelphia Flyers,USA,26,20,46,playerByGameStats sum
1986-1987,1986,1987-05-28,1986030416,OFF,4,1,6,PHI,Philadelphia Flyers,USA,True,EDM,Edmonton Oilers,Canada,20,26,46,playerByGameStats sum
1986-1987,1986,1987-05-31,1986030417,OFF,4,1,7,PHI,Philadelphia Flyers,USA,False,EDM,Edmonton Oilers,Canada,14,14,28,playerByGameStats sum
1986-1987,1986,1987-05-31,1986030417,OFF,4,1,7,EDM,Edmonton Oilers,Canada,True,PHI,Philadelphia Flyers,USA,14,14,28,playerByGameStats sum
1987-1988,1987,1988-04-06,1987030111,OFF,1,1,1,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,21,16,37,playerByGameStats sum
1987-1988,1987,1988-04-06,1987030111,OFF,1,1,1,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,16,21,37,playerByGameStats sum
1987-1988,1987,1988-04-06,1987030151,OFF,1,5,1,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,42,42,84,playerByGameStats sum
1987-1988,1987,1988-04-06,1987030151,OFF,1,5,1,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,42,42,84,playerByGameStats sum
1987-1988,1987,1988-04-06,1987030171,OFF,1,7,1,LAK,Los Angeles Kings,USA,False,CGY,Calgary Flames,Canada,23,27,50,playerByGameStats sum
1987-1988,1987,1988-04-06,1987030171,OFF,1,7,1,CGY,Calgary Flames,Canada,True,LAK,Los Angeles Kings,USA,27,23,50,playerByGameStats sum
1987-1988,1987,1988-04-07,1987030112,OFF,1,1,2,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,6,8,14,playerByGameStats sum
1987-1988,1987,1988-04-07,1987030112,OFF,1,1,2,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,8,6,14,playerByGameStats sum
1987-1988,1987,1988-04-07,1987030152,OFF,1,5,2,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,40,42,82,playerByGameStats sum
1987-1988,1987,1988-04-07,1987030152,OFF,1,5,2,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,42,40,82,playerByGameStats sum
1987-1988,1987,1988-04-07,1987030172,OFF,1,7,2,LAK,Los Angeles Kings,USA,False,CGY,Calgary Flames,Canada,22,17,39,playerByGameStats sum
1987-1988,1987,1988-04-07,1987030172,OFF,1,7,2,CGY,Calgary Flames,Canada,True,LAK,Los Angeles Kings,USA,17,22,39,playerByGameStats sum
1987-1988,1987,1988-04-09,1987030113,OFF,1,1,3,MTL,Montréal Canadiens,Canada,False,HFD,Hartford Whalers,USA,20,20,40,playerByGameStats sum
1987-1988,1987,1988-04-09,1987030113,OFF,1,1,3,HFD,Hartford Whalers,USA,True,MTL,Montréal Canadiens,Canada,20,20,40,playerByGameStats sum
1987-1988,1987,1988-04-09,1987030153,OFF,1,5,3,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,40,34,74,playerByGameStats sum
1987-1988,1987,1988-04-09,1987030153,OFF,1,5,3,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,34,40,74,playerByGameStats sum
1987-1988,1987,1988-04-09,1987030173,OFF,1,7,3,CGY,Calgary Flames,Canada,False,LAK,Los Angeles Kings,USA,81,65,146,playerByGameStats sum
1987-1988,1987,1988-04-09,1987030173,OFF,1,7,3,LAK,Los Angeles Kings,USA,True,CGY,Calgary Flames,Canada,65,81,146,playerByGameStats sum
1987-1988,1987,1988-04-10,1987030114,OFF,1,1,4,MTL,Montréal Canadiens,Canada,False,HFD,Hartford Whalers,USA,10,16,26,playerByGameStats sum
1987-1988,1987,1988-04-10,1987030114,OFF,1,1,4,HFD,Hartford Whalers,USA,True,MTL,Montréal Canadiens,Canada,16,10,26,playerByGameStats sum
1987-1988,1987,1988-04-10,1987030154,OFF,1,5,4,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,33,31,64,playerByGameStats sum
1987-1988,1987,1988-04-10,1987030154,OFF,1,5,4,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,31,33,64,playerByGameStats sum
1987-1988,1987,1988-04-10,1987030174,OFF,1,7,4,CGY,Calgary Flames,Canada,False,LAK,Los Angeles Kings,USA,35,43,78,playerByGameStats sum
1987-1988,1987,1988-04-10,1987030174,OFF,1,7,4,LAK,Los Angeles Kings,USA,True,CGY,Calgary Flames,Canada,43,35,78,playerByGameStats sum
1987-1988,1987,1988-04-12,1987030115,OFF,1,1,5,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,10,12,22,playerByGameStats sum
1987-1988,1987,1988-04-12,1987030115,OFF,1,1,5,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,12,10,22,playerByGameStats sum
1987-1988,1987,1988-04-12,1987030155,OFF,1,5,5,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,20,24,44,playerByGameStats sum
1987-1988,1987,1988-04-12,1987030155,OFF,1,5,5,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,24,20,44,playerByGameStats sum
1987-1988,1987,1988-04-12,1987030175,OFF,1,7,5,LAK,Los Angeles Kings,USA,False,CGY,Calgary Flames,Canada,21,21,42,playerByGameStats sum
1987-1988,1987,1988-04-12,1987030175,OFF,1,7,5,CGY,Calgary Flames,Canada,True,LAK,Los Angeles Kings,USA,21,21,42,playerByGameStats sum
1987-1988,1987,1988-04-14,1987030116,OFF,1,1,6,MTL,Montréal Canadiens,Canada,False,HFD,Hartford Whalers,USA,12,8,20,playerByGameStats sum
1987-1988,1987,1988-04-14,1987030116,OFF,1,1,6,HFD,Hartford Whalers,USA,True,MTL,Montréal Canadiens,Canada,8,12,20,playerByGameStats sum
1987-1988,1987,1988-04-14,1987030156,OFF,1,5,6,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,26,22,48,playerByGameStats sum
1987-1988,1987,1988-04-14,1987030156,OFF,1,5,6,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,22,26,48,playerByGameStats sum
1987-1988,1987,1988-04-18,1987030211,OFF,2,1,1,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,19,27,46,playerByGameStats sum
1987-1988,1987,1988-04-18,1987030211,OFF,2,1,1,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,27,19,46,playerByGameStats sum
1987-1988,1987,1988-04-20,1987030212,OFF,2,1,2,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,22,23,45,playerByGameStats sum
1987-1988,1987,1988-04-20,1987030212,OFF,2,1,2,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,23,22,45,playerByGameStats sum
1987-1988,1987,1988-04-22,1987030213,OFF,2,1,3,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,41,51,92,playerByGameStats sum
1987-1988,1987,1988-04-22,1987030213,OFF,2,1,3,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,51,41,92,playerByGameStats sum
1987-1988,1987,1988-04-24,1987030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,18,16,34,playerByGameStats sum
1987-1988,1987,1988-04-24,1987030214,OFF,2,1,4,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,16,18,34,playerByGameStats sum
1987-1988,1987,1988-04-26,1987030215,OFF,2,1,5,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,26,28,54,playerByGameStats sum
1987-1988,1987,1988-04-26,1987030215,OFF,2,1,5,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,28,26,54,playerByGameStats sum
1987-1988,1987,1988-05-03,1987030321,OFF,3,2,1,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,38,44,82,playerByGameStats sum
1987-1988,1987,1988-05-03,1987030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,44,38,82,playerByGameStats sum
1987-1988,1987,1988-05-05,1987030322,OFF,3,2,2,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,19,20,39,playerByGameStats sum
1987-1988,1987,1988-05-05,1987030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,20,19,39,playerByGameStats sum
1987-1988,1987,1988-05-07,1987030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,32,22,54,playerByGameStats sum
1987-1988,1987,1988-05-07,1987030323,OFF,3,2,3,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,22,32,54,playerByGameStats sum
1987-1988,1987,1988-05-09,1987030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,False,DET,Detroit Red Wings,USA,50,42,92,playerByGameStats sum
1987-1988,1987,1988-05-09,1987030324,OFF,3,2,4,DET,Detroit Red Wings,USA,True,EDM,Edmonton Oilers,Canada,42,50,92,playerByGameStats sum
1987-1988,1987,1988-05-11,1987030325,OFF,3,2,5,DET,Detroit Red Wings,USA,False,EDM,Edmonton Oilers,Canada,18,18,36,playerByGameStats sum
1987-1988,1987,1988-05-11,1987030325,OFF,3,2,5,EDM,Edmonton Oilers,Canada,True,DET,Detroit Red Wings,USA,18,18,36,playerByGameStats sum
1987-1988,1987,1988-05-18,1987030411,OFF,4,1,1,BOS,Boston Bruins,USA,False,EDM,Edmonton Oilers,Canada,10,14,24,playerByGameStats sum
1987-1988,1987,1988-05-18,1987030411,OFF,4,1,1,EDM,Edmonton Oilers,Canada,True,BOS,Boston Bruins,USA,14,10,24,playerByGameStats sum
1987-1988,1987,1988-05-20,1987030412,OFF,4,1,2,BOS,Boston Bruins,USA,False,EDM,Edmonton Oilers,Canada,39,27,66,playerByGameStats sum
1987-1988,1987,1988-05-20,1987030412,OFF,4,1,2,EDM,Edmonton Oilers,Canada,True,BOS,Boston Bruins,USA,27,39,66,playerByGameStats sum
1987-1988,1987,1988-05-22,1987030413,OFF,4,1,3,EDM,Edmonton Oilers,Canada,False,BOS,Boston Bruins,USA,15,13,28,playerByGameStats sum
1987-1988,1987,1988-05-22,1987030413,OFF,4,1,3,BOS,Boston Bruins,USA,True,EDM,Edmonton Oilers,Canada,13,15,28,playerByGameStats sum
1987-1988,1987,1988-05-26,1987030414,OFF,4,1,4,BOS,Boston Bruins,USA,False,EDM,Edmonton Oilers,Canada,12,18,30,playerByGameStats sum
1987-1988,1987,1988-05-26,1987030414,OFF,4,1,4,EDM,Edmonton Oilers,Canada,True,BOS,Boston Bruins,USA,18,12,30,playerByGameStats sum
